
[Name]
pp1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
-2.00000003e-01, 1.03267980e+00, 4.01236653e-01, -4.66463684e+02, 6.98250830e-02, 4.66243286e+01
-1.99999988e-01, 9.97122705e-01, 4.62152749e-01, -4.76667816e+02, 6.46136850e-02, 4.68307915e+01
-2.00000003e-01, 1.00649822e+00, 4.45790112e-01, -4.73867035e+02, 6.59695864e-02, 4.67731323e+01
-2.00000003e-01, 1.00260830e+00, 4.68687654e-01, -4.77567627e+02, 6.40147701e-02, 4.68413315e+01
-2.00000003e-01, 9.94697511e-01, 4.67414618e-01, -4.77620453e+02, 6.41314313e-02, 4.68491249e+01
-2.00000003e-01, 1.02090192e+00, 4.93327439e-01, -4.80275024e+02, 6.22006357e-02, 4.68748665e+01
-2.00000003e-01, 1.00296366e+00, 5.00326455e-01, -4.81754822e+02, 6.15838282e-02, 4.69091797e+01
-2.00000003e-01, 1.00305402e+00, 5.00229716e-01, -4.81739471e+02, 6.15910478e-02, 4.69088554e+01
-2.00000003e-01, 1.00303197e+00, 5.00353515e-01, -4.81755676e+02, 6.15822673e-02, 4.69091530e+01
-2.00000003e-01, 1.00320792e+00, 5.00535548e-01, -4.81775269e+02, 6.15689121e-02, 4.69093933e+01
-2.00000003e-01, 1.00255728e+00, 4.32598889e-01, -4.71920471e+02, 6.71257973e-02, 4.67436256e+01
-2.00000003e-01, 9.93223846e-01, 4.36489880e-01, -4.72778900e+02, 6.68423623e-02, 4.67678375e+01
-2.00000003e-01, 1.00300610e+00, 5.00702500e-01, -4.81805573e+02, 6.15558699e-02, 4.69100533e+01
-2.00000003e-01, 1.00566053e+00, 5.31149209e-01, -4.86045227e+02, 5.92941344e-02, 4.69861374e+01
-2.00000003e-01, 9.95354533e-01, 5.28920650e-01, -4.86317505e+02, 5.94473407e-02, 4.70003128e+01
-2.00000018e-01, 9.90767479e-01, 4.61483777e-01, -4.76879181e+02, 6.46323040e-02, 4.68406639e+01
-2.00000003e-01, 9.88511920e-01, 4.35590625e-01, -4.72871399e+02, 6.68915734e-02, 4.67740707e+01
-2.00000003e-01, 1.00296855e+00, 5.00394702e-01, -4.81763641e+02, 6.15789779e-02, 4.69093285e+01
-1.99999988e-01, 9.85990882e-01, 5.18662095e-01, -4.85407593e+02, 6.02246523e-02, 4.69938087e+01
-2.00000003e-01, 9.80565012e-01, 4.93080467e-01, -4.82137512e+02, 6.21854104e-02, 4.69453888e+01
-2.00000003e-01, 9.74595010e-01, 4.95497972e-01, -4.82686951e+02, 6.21161424e-02, 4.69625702e+01
-2.00000003e-01, 9.79153991e-01, 5.08281708e-01, -4.84343384e+02, 6.10197857e-02, 4.69833145e+01
-2.00000003e-01, 1.00279760e+00, 5.00325799e-01, -4.81764252e+02, 6.15844503e-02, 4.69095459e+01
-2.00000003e-01, 9.78438616e-01, 5.22651494e-01, -4.86373962e+02, 5.99889606e-02, 4.70196152e+01
-2.00000003e-01, 9.86902714e-01, 4.76940215e-01, -4.79399719e+02, 6.34291619e-02, 4.68890457e+01
-2.00000003e-01, 9.89972234e-01, 4.31372851e-01, -4.72175110e+02, 6.72390833e-02, 4.67600975e+01
-2.00000003e-01, 9.75464880e-01, 4.15768772e-01, -4.70343109e+02, 6.86095580e-02, 4.67460060e+01
-2.00000003e-01, 9.90178823e-01, 4.65964913e-01, -4.77619995e+02, 6.42741546e-02, 4.68547440e+01
-2.00000003e-01, 9.83337998e-01, 4.33288187e-01, -4.72767548e+02, 6.70746937e-02, 4.67779503e+01
-2.00000003e-01, 1.02474594e+00, 5.18845618e-01, -4.83673950e+02, 6.02679290e-02, 4.69326782e+01
-2.00000003e-01, 9.16343808e-01, 5.71972966e-01, -4.97466278e+02, 5.69173172e-02, 4.73080330e+01
-2.00000018e-01, 9.11539793e-01, 5.73308647e-01, -4.98064117e+02, 5.68509102e-02, 4.73280334e+01
-2.00000003e-01, 9.15752709e-01, 5.77821612e-01, -4.98227905e+02, 5.65822646e-02, 4.73223610e+01
-2.00000003e-01, 8.95995736e-01, 5.85204601e-01, -5.00914978e+02, 5.62985614e-02, 4.74082146e+01
-2.00000003e-01, 9.60859776e-01, 5.97686708e-01, -4.96741028e+02, 5.55972159e-02, 4.72283936e+01
-2.00000018e-01, 9.67153549e-01, 6.03441060e-01, -4.97024048e+02, 5.52055500e-02, 4.72241974e+01
-2.00000003e-01, 9.65174913e-01, 5.96358240e-01, -4.96293396e+02, 5.56697883e-02, 4.72150803e+01
-2.00000003e-01, 9.55981851e-01, 5.81542194e-01, -4.95508209e+02, 5.64995147e-02, 4.72166061e+01
-2.00000003e-01, 9.66369271e-01, 5.54119289e-01, -4.91287872e+02, 5.80352470e-02, 4.71233673e+01
-1.99999988e-01, 9.42645848e-01, 5.53239405e-01, -4.92505249e+02, 5.82970716e-02, 4.71805725e+01
-2.00000003e-01, 9.50566530e-01, 5.33028901e-01, -4.89318298e+02, 5.96854165e-02, 4.71152916e+01
-2.00000003e-01, 9.51201737e-01, 5.32617450e-01, -4.89224518e+02, 5.97099029e-02, 4.71127090e+01
-2.00000003e-01, 9.67939138e-01, 5.51843405e-01, -4.90883179e+02, 5.81865795e-02, 4.71140900e+01
-2.00000018e-01, 9.50746119e-01, 6.21571422e-01, -5.00509949e+02, 5.41556366e-02, 4.73095551e+01
-2.00000003e-01, 9.56142902e-01, 6.08473539e-01, -4.98458801e+02, 5.49536198e-02, 4.72660141e+01
-2.00000003e-01, 9.46025074e-01, 6.16730213e-01, -5.00296448e+02, 5.44473752e-02, 4.73130951e+01
-2.00000003e-01, 9.71194506e-01, 6.17278814e-01, -4.98486115e+02, 5.43028861e-02, 4.72428627e+01
-2.00000003e-01, 9.70548689e-01, 6.33322060e-01, -5.00512085e+02, 5.33194840e-02, 4.72817726e+01
-2.00000003e-01, 9.67502475e-01, 6.44047618e-01, -5.01721588e+02, 5.28180301e-02, 4.73069534e+01
-1.99999988e-01, 9.52327847e-01, 6.32348359e-01, -5.01459778e+02, 5.35942465e-02, 4.73237419e+01
-2.00000003e-01, 9.56319809e-01, 6.51220262e-01, -5.03170105e+02, 5.25380373e-02, 4.73478470e+01
-2.00000003e-01, 9.33110535e-01, 6.45252645e-01, -5.04463379e+02, 5.28477021e-02, 4.74034271e+01
-2.00000003e-01, 9.54624772e-01, 5.80138087e-01, -4.95478180e+02, 5.65758273e-02, 4.72182693e+01
-2.00000003e-01, 9.50201273e-01, 5.97042680e-01, -4.97578705e+02, 5.55724800e-02, 4.72581177e+01
-2.00000003e-01, 9.32570875e-01, 5.97363353e-01, -4.99087891e+02, 5.54819629e-02, 4.73094711e+01
-2.00000003e-01, 9.54893589e-01, 5.79463601e-01, -4.95373108e+02, 5.66180125e-02, 4.72160568e+01
-1.99999988e-01, 9.57979143e-01, 5.73803544e-01, -4.94432709e+02, 5.69280535e-02, 4.71940689e+01
-2.00000003e-01, 9.55674231e-01, 5.79490066e-01, -4.95323151e+02, 5.66035472e-02, 4.72138062e+01
-2.00000003e-01, 9.54045296e-01, 5.77895224e-01, -4.95209808e+02, 5.67172021e-02, 4.72142487e+01
-2.00000003e-01, 9.35160518e-01, 5.51264465e-01, -4.92759399e+02, 5.84218577e-02, 4.71951523e+01
-2.00000003e-01, 9.49691296e-01, 5.33170462e-01, -4.89396729e+02, 5.96746095e-02, 4.71178207e+01
-2.00000003e-01, 9.50189352e-01, 5.32498658e-01, -4.89267487e+02, 5.97231388e-02, 4.71149254e+01
-2.00000003e-01, 9.28152740e-01, 5.26414454e-01, -4.89852722e+02, 6.00010380e-02, 4.71531639e+01
-2.00000003e-01, 9.22809660e-01, 6.14653945e-01, -5.01880310e+02, 5.45174927e-02, 4.73743935e+01
-2.00000003e-01, 9.45245087e-01, 6.22884929e-01, -5.01110962e+02, 5.40889539e-02, 4.73288231e+01
-2.00000003e-01, 9.30261552e-01, 6.43688500e-01, -5.04552612e+02, 5.29252850e-02, 4.74093056e+01
-2.00000018e-01, 9.21758294e-01, 6.20710015e-01, -5.02704285e+02, 5.41641973e-02, 4.73906670e+01
-2.00000003e-01, 9.23622489e-01, 5.97985923e-01, -5.00001678e+02, 5.53842634e-02, 4.73398247e+01
-2.00000003e-01, 9.16059017e-01, 6.14271402e-01, -5.02477539e+02, 5.44878021e-02, 4.73956604e+01
-2.00000003e-01, 9.20284927e-01, 5.42919338e-01, -4.92837860e+02, 5.88878021e-02, 4.72202797e+01
-2.00000018e-01, 9.43778753e-01, 5.59380710e-01, -4.93202698e+02, 5.79086728e-02, 4.71906586e+01
-2.00000003e-01, 9.37590361e-01, 5.61046124e-01, -4.93894714e+02, 5.77964410e-02, 4.72115440e+01
-2.00000018e-01, 9.08309937e-01, 5.93504488e-01, -5.00817200e+02, 5.56928888e-02, 4.73813934e+01
-2.00000003e-01, 9.08331633e-01, 5.49425960e-01, -4.94924622e+02, 5.84378168e-02, 4.72795906e+01
-2.00000003e-01, 9.03882384e-01, 5.32840490e-01, -4.92632874e+02, 5.96285649e-02, 4.72477036e+01
-2.00000003e-01, 9.17861938e-01, 5.23626089e-01, -4.90234863e+02, 6.02225102e-02, 4.71792946e+01
-2.00000018e-01, 9.22442913e-01, 5.81491947e-01, -4.98081818e+02, 5.63477799e-02, 4.73079147e+01
-2.00000003e-01, 9.20202613e-01, 5.74350357e-01, -4.97403290e+02, 5.67706190e-02, 4.72998009e+01
-2.00000018e-01, 9.49965954e-01, 5.78784704e-01, -4.95681519e+02, 5.66319525e-02, 4.72284088e+01
-2.00000003e-01, 9.20183539e-01, 5.67716181e-01, -4.96478638e+02, 5.72085828e-02, 4.72834892e+01
-2.00000003e-01, 9.15912032e-01, 6.22254610e-01, -5.03420959e+02, 5.40553965e-02, 4.74122887e+01
-2.00000003e-01, 9.28738177e-01, 6.43941462e-01, -5.04722260e+02, 5.29052205e-02, 4.74146423e+01
-2.00000003e-01, 9.30216193e-01, 6.45424128e-01, -5.04729736e+02, 5.28324731e-02, 4.74123230e+01
-2.00000003e-01, 9.66866672e-01, 5.55938840e-01, -4.91485504e+02, 5.79187609e-02, 4.71259575e+01
-2.00000003e-01, 9.91383553e-01, 5.56624532e-01, -4.89998047e+02, 5.75837642e-02, 4.70642242e+01
-2.00000003e-01, 9.86064076e-01, 5.47734678e-01, -4.89229492e+02, 5.81887402e-02, 4.70580635e+01
-1.99999988e-01, 9.90477979e-01, 5.44455945e-01, -4.88559692e+02, 5.83894812e-02, 4.70424576e+01
-2.00000003e-01, 1.00196922e+00, 5.49099326e-01, -4.88471100e+02, 5.80992848e-02, 4.70290680e+01
-2.00000003e-01, 1.00590396e+00, 5.35324275e-01, -4.86559204e+02, 5.90190440e-02, 4.69947624e+01
-2.00000003e-01, 9.83954251e-01, 5.34267366e-01, -4.87617493e+02, 5.90772554e-02, 4.70325699e+01
-2.00000003e-01, 1.00710845e+00, 5.39275765e-01, -4.87011017e+02, 5.87721802e-02, 4.70014267e+01
-2.00000003e-01, 1.01327038e+00, 5.35302997e-01, -4.86259583e+02, 5.90649769e-02, 4.69850655e+01
-2.00000018e-01, 1.04990947e+00, 6.01090670e-01, -4.92491119e+02, 5.49644046e-02, 4.70661163e+01
-2.00000018e-01, 1.02381253e+00, 6.07610464e-01, -4.94369354e+02, 5.46570569e-02, 4.71183319e+01
-2.00000003e-01, 1.03631246e+00, 5.86880445e-01, -4.91383240e+02, 5.59064448e-02, 4.70565567e+01
-2.00000003e-01, 1.02587962e+00, 5.84458590e-01, -4.91538208e+02, 5.60983345e-02, 4.70669441e+01
-2.00000003e-01, 1.02721465e+00, 5.79327464e-01, -4.90897491e+02, 5.64025380e-02, 4.70549660e+01
-1.99999988e-01, 1.03087056e+00, 5.54885209e-01, -4.87792114e+02, 5.78664020e-02, 4.69971123e+01
-2.00000018e-01, 1.02584183e+00, 5.54928601e-01, -4.88023529e+02, 5.79054095e-02, 4.70052719e+01
-2.00000003e-01, 1.02796543e+00, 5.48685431e-01, -4.87185059e+02, 5.83151169e-02, 4.69902191e+01
-2.00000003e-01, 1.02725840e+00, 5.71993291e-01, -4.89999634e+02, 5.68584129e-02, 4.70387611e+01
-2.00000003e-01, 1.01679230e+00, 6.04062855e-01, -4.94302124e+02, 5.48738465e-02, 4.71225433e+01
-2.00000018e-01, 1.01882362e+00, 6.12255096e-01, -4.95055573e+02, 5.44470660e-02, 4.71343193e+01
-2.00000003e-01, 1.03347671e+00, 6.34640872e-01, -4.96486389e+02, 5.31842485e-02, 4.71455879e+01
-2.00000003e-01, 1.03272820e+00, 6.35361314e-01, -4.96591644e+02, 5.31515144e-02, 4.71480217e+01
-2.00000003e-01, 1.03362036e+00, 6.36165202e-01, -4.96630341e+02, 5.31021431e-02, 4.71479568e+01
-2.00000003e-01, 1.03263402e+00, 6.36598587e-01, -4.96732849e+02, 5.30777723e-02, 4.71505089e+01
-2.00000003e-01, 1.03421521e+00, 6.35295987e-01, -4.96507172e+02, 5.31491488e-02, 4.71454620e+01
-2.00000003e-01, 1.00206685e+00, 6.31327450e-01, -4.98093445e+02, 5.33281155e-02, 4.71988564e+01
-2.00000003e-01, 1.00221598e+00, 6.36351764e-01, -4.98633209e+02, 5.30297570e-02, 4.72079353e+01
-2.00000003e-01, 1.02690291e+00, 5.77947557e-01, -4.90737610e+02, 5.64997904e-02, 4.70524445e+01
-2.00000003e-01, 1.02492642e+00, 5.77338815e-01, -4.90740082e+02, 5.65380268e-02, 4.70535316e+01
-2.00000003e-01, 1.02446067e+00, 5.79499006e-01, -4.91051117e+02, 5.63894212e-02, 4.70594482e+01
-2.00000003e-01, 1.00406241e+00, 5.88969827e-01, -4.93299805e+02, 5.57174087e-02, 4.71145973e+01
-2.00000018e-01, 9.98831749e-01, 5.65956771e-01, -4.90643311e+02, 5.70891649e-02, 4.70686150e+01
-2.00000003e-01, 9.98575687e-01, 5.73259890e-01, -4.91623779e+02, 5.65974861e-02, 4.70864792e+01
-2.00000003e-01, 1.01584673e+00, 5.59218764e-01, -4.89039459e+02, 5.75524047e-02, 4.70289078e+01
-2.00000003e-01, 9.97882366e-01, 6.33531809e-01, -4.98603668e+02, 5.32014333e-02, 4.72117462e+01
-1.99999988e-01, 1.02909112e+00, 5.25873303e-01, -4.84392426e+02, 5.98197654e-02, 4.69424782e+01
-2.00000003e-01, 9.90202069e-01, 5.69913030e-01, -4.91754669e+02, 5.68239689e-02, 4.70976181e+01
-2.00000003e-01, 9.69472170e-01, 5.57766795e-01, -4.91572388e+02, 5.77804334e-02, 4.71238899e+01
-2.00000003e-01, 9.68098164e-01, 5.54873228e-01, -4.91282684e+02, 5.79807386e-02, 4.71211052e+01
-2.00000003e-01, 9.77225304e-01, 5.75309098e-01, -4.93279907e+02, 5.65924421e-02, 4.71415482e+01
-2.00000003e-01, 9.78217840e-01, 6.22101486e-01, -4.98500885e+02, 5.39728478e-02, 4.72327614e+01
-2.00000003e-01, 9.77725506e-01, 6.12739503e-01, -4.97485260e+02, 5.45106977e-02, 4.72160339e+01
-2.00000003e-01, 9.77081418e-01, 6.37514651e-01, -5.00489807e+02, 5.30305281e-02, 4.72717056e+01
-2.00000003e-01, 9.93857086e-01, 6.04720354e-01, -4.95385071e+02, 5.48623279e-02, 4.71563873e+01
-2.00000003e-01, 9.91594911e-01, 6.03432834e-01, -4.95351624e+02, 5.49355559e-02, 4.71573944e+01
-2.00000003e-01, 9.91253614e-01, 6.04295135e-01, -4.95460876e+02, 5.48894033e-02, 4.71596107e+01
-2.00000003e-01, 9.92539525e-01, 6.08789146e-01, -4.95923859e+02, 5.46255335e-02, 4.71667595e+01
-2.00000003e-01, 9.89867806e-01, 6.05132163e-01, -4.95652039e+02, 5.48484437e-02, 4.71646843e+01
-2.00000018e-01, 9.90459979e-01, 6.03849947e-01, -4.95453644e+02, 5.49219623e-02, 4.71603928e+01
-2.00000003e-01, 9.90352929e-01, 6.02277994e-01, -4.95298706e+02, 5.50061129e-02, 4.71578102e+01
-2.00000018e-01, 9.68336463e-01, 5.90182364e-01, -4.95456604e+02, 5.59502803e-02, 4.71952324e+01
-2.00000003e-01, 9.71714735e-01, 5.52992642e-01, -4.90822662e+02, 5.80315664e-02, 4.71071625e+01
-2.00000003e-01, 1.06353259e+00, 4.00963634e-01, -4.65649567e+02, 7.02033341e-02, 4.65965729e+01
-2.00000018e-01, 1.06687319e+00, 4.05274451e-01, -4.66159485e+02, 7.11093023e-02, 4.66086121e+01
-2.00000003e-01, 1.07853794e+00, 3.95553946e-01, -4.64634888e+02, 7.33688623e-02, 4.65817795e+01
-2.00000018e-01, 1.08876085e+00, 3.88089240e-01, -4.63457489e+02, 8.34514871e-02, 4.65688820e+01
-2.00000003e-01, 1.08658302e+00, 4.06286657e-01, -4.65935181e+02, 7.97915906e-02, 4.66097488e+01
-2.00000003e-01, 1.05553651e+00, 3.99027824e-01, -4.65420929e+02, 7.01357350e-02, 4.65938911e+01
-2.00000003e-01, 1.10784411e+00, 5.14732361e-01, -4.80763184e+02, 2.60279566e-01, 4.68767052e+01
-2.00000018e-01, 1.10096192e+00, 4.88611311e-01, -4.77569427e+02, 1.28390968e-01, 4.68291588e+01
-2.00000003e-01, 1.11563373e+00, 5.14574051e-01, -4.80607361e+02, 4.52882349e-01, 4.68365059e+01
-2.00000003e-01, 1.10914230e+00, 4.90637720e-01, -4.77683899e+02, 3.27458978e-01, 4.67938766e+01
-2.00000003e-01, 1.10742617e+00, 4.85176444e-01, -4.77290955e+02, 2.16755599e-01, 4.68158417e+01
-2.00000003e-01, 1.11132896e+00, 5.16761959e-01, -4.80954102e+02, 2.96838731e-01, 4.68779793e+01
-2.00000003e-01, 1.08438265e+00, 5.03066599e-01, -4.79624329e+02, 8.41426849e-02, 4.68496590e+01
-2.00000003e-01, 1.10931158e+00, 5.18960416e-01, -4.81263763e+02, 2.75932908e-01, 4.68840904e+01
-2.00000003e-01, 1.08215439e+00, 5.26944280e-01, -4.82693848e+02, 6.99625313e-02, 4.68991623e+01
-2.00000003e-01, 1.08193159e+00, 5.27854502e-01, -4.82810364e+02, 6.90931305e-02, 4.69007721e+01
-2.00000003e-01, 1.11884689e+00, 4.60030466e-01, -4.73119751e+02, 4.71995562e-01, 4.67142982e+01
-2.00000003e-01, 1.08850634e+00, 4.59894300e-01, -4.73812958e+02, 8.14807266e-02, 4.67488861e+01
-2.00000003e-01, 1.10452306e+00, 4.37727571e-01, -4.70169647e+02, 1.79334968e-01, 4.66858749e+01
-2.00000003e-01, 1.11507356e+00, 3.97312135e-01, -4.64102448e+02, 2.81829506e-01, 4.65886002e+01
-2.00000003e-01, 1.11522615e+00, 3.97548109e-01, -4.64130157e+02, 2.82068938e-01, 4.65893135e+01
-2.00000003e-01, 1.09437823e+00, 4.14315343e-01, -4.66817871e+02, 1.03984192e-01, 4.66345673e+01
-2.00000003e-01, 1.10915840e+00, 4.16557610e-01, -4.66988098e+02, 2.58777112e-01, 4.66443100e+01
-2.00000003e-01, 1.10056174e+00, 4.26446646e-01, -4.68527161e+02, 1.25869259e-01, 4.66707191e+01
-2.00000003e-01, 1.07737613e+00, 4.96554881e-01, -4.78938232e+02, 6.67859390e-02, 4.68303108e+01
-2.00000003e-01, 1.09438396e+00, 4.85512674e-01, -4.77296631e+02, 1.11774862e-01, 4.68176689e+01
-1.99999988e-01, 1.07608664e+00, 4.83958304e-01, -4.77377136e+02, 6.64169341e-02, 4.68004341e+01
-2.00000003e-01, 1.08837533e+00, 4.60076153e-01, -4.73841125e+02, 8.09731558e-02, 4.67493553e+01
-1.99999988e-01, 1.10199213e+00, 4.84026134e-01, -4.77018524e+02, 1.33450627e-01, 4.68185005e+01
-2.00000003e-01, 1.11780274e+00, 4.63318586e-01, -4.73671875e+02, 4.58999962e-01, 4.67265015e+01
-2.00000003e-01, 1.08848727e+00, 4.59962457e-01, -4.73824371e+02, 8.12446102e-02, 4.67491341e+01
-2.00000003e-01, 1.08844364e+00, 4.59894061e-01, -4.73814423e+02, 8.10446143e-02, 4.67489204e+01
-2.00000003e-01, 1.08140421e+00, 5.27566135e-01, -4.82784424e+02, 6.78340942e-02, 4.68999176e+01
-2.00000003e-01, 1.07769811e+00, 5.04967809e-01, -4.79968414e+02, 6.64748475e-02, 4.68485870e+01
-2.00000003e-01, 1.06711876e+00, 4.73930359e-01, -4.76065552e+02, 6.53596744e-02, 4.67781715e+01
-2.00000003e-01, 1.08056259e+00, 4.33613151e-01, -4.70104187e+02, 8.13904256e-02, 4.66768456e+01
-2.00000003e-01, 1.07839251e+00, 4.28014278e-01, -4.69298920e+02, 7.29493052e-02, 4.66606064e+01
-2.00000003e-01, 1.07428110e+00, 4.32491511e-01, -4.70078705e+02, 6.96134865e-02, 4.66720543e+01
-2.00000003e-01, 1.08825517e+00, 4.59518254e-01, -4.73763031e+02, 8.08862597e-02, 4.67478638e+01
-2.00000003e-01, 1.07595551e+00, 4.35246080e-01, -4.70437592e+02, 6.98352158e-02, 4.66779861e+01
-2.00000003e-01, 1.07148361e+00, 4.40040082e-01, -4.71183899e+02, 6.86388165e-02, 4.66916695e+01
-2.00000018e-01, 1.06962907e+00, 4.23237085e-01, -4.68759705e+02, 6.97208643e-02, 4.66500740e+01
-2.00000018e-01, 1.05919766e+00, 4.08101201e-01, -4.66715179e+02, 6.92194253e-02, 4.66156845e+01
-2.00000003e-01, 1.08838081e+00, 4.59933460e-01, -4.73821167e+02, 8.10094103e-02, 4.67490196e+01
-2.00000003e-01, 1.06133032e+00, 4.60848182e-01, -4.74320068e+02, 6.50198385e-02, 4.67459793e+01
-2.00000018e-01, 1.05022097e+00, 4.34376597e-01, -4.70904236e+02, 6.73063546e-02, 4.66892471e+01
-2.00000003e-01, 1.04496241e+00, 4.34034675e-01, -4.70976685e+02, 6.67788237e-02, 4.66910439e+01
-2.00000003e-01, 1.04550278e+00, 4.35740829e-01, -4.71206635e+02, 6.66781962e-02, 4.66948967e+01
-2.00000003e-01, 1.06725419e+00, 4.87683058e-01, -4.78076447e+02, 6.45872205e-02, 4.68134308e+01
-2.00000003e-01, 1.06821489e+00, 5.05614519e-01, -4.80328369e+02, 6.47970885e-02, 4.68551750e+01
-1.99999988e-01, 1.05324197e+00, 5.13857782e-01, -4.81838257e+02, 6.06099814e-02, 4.68797035e+01
-2.00000003e-01, 1.04495609e+00, 4.34773177e-01, -4.71085327e+02, 6.67140856e-02, 4.66929474e+01
-2.00000003e-01, 1.05147946e+00, 4.59721476e-01, -4.74370850e+02, 6.48401305e-02, 4.67521400e+01
-2.00000003e-01, 1.04978347e+00, 4.72785115e-01, -4.76351471e+02, 6.37290999e-02, 4.67866402e+01
-2.00000003e-01, 1.04374850e+00, 4.07599241e-01, -4.67076355e+02, 6.92542046e-02, 4.66298904e+01
-2.00000003e-01, 1.03650689e+00, 5.21951377e-01, -4.83619751e+02, 6.00386038e-02, 4.69229698e+01
-2.00000003e-01, 1.12397766e+00, 4.83735561e-01, -4.77295502e+02, 5.40850580e-01, 4.67698212e+01
-2.00000003e-01, 1.12782872e+00, 4.97905076e-01, -4.78311157e+02, 8.15573454e-01, 4.67146645e+01
-2.00000003e-01, 1.14265335e+00, 4.90113735e-01, -4.77534363e+02, 2.91093922e+00, 4.56651268e+01
-2.00000003e-01, 1.14792502e+00, 4.99992460e-01, -4.78416016e+02, 3.66119719e+00, 4.53770218e+01
-2.00000003e-01, 1.13636971e+00, 5.07314026e-01, -4.79135803e+02, 2.02843857e+00, 4.62035065e+01
-2.00000003e-01, 1.14820766e+00, 5.14689386e-01, -4.79078400e+02, 3.70407724e+00, 4.54336281e+01
-2.00000003e-01, 1.17196465e+00, 4.89562333e-01, -4.76309265e+02, 6.44615698e+00, 0.00000000e+00
-2.00000003e-01, 1.17196465e+00, 4.94765848e-01, -4.76766663e+02, 6.55473137e+00, 0.00000000e+00
-2.00000003e-01, 1.16622829e+00, 4.92595553e-01, -4.77202393e+02, 5.76496220e+00, 1.19947004e+01
-2.00000003e-01, 1.17196465e+00, 5.12949407e-01, -4.77400391e+02, 6.78715563e+00, 0.00000000e+00
-2.00000003e-01, 1.16289842e+00, 5.06122291e-01, -4.77970642e+02, 5.49551821e+00, 1.89574318e+01
-2.00000003e-01, 1.17196465e+00, 4.06683207e-01, -4.65620453e+02, 6.31851435e+00, 0.00000000e+00
-2.00000003e-01, 1.17196465e+00, 4.38299060e-01, -4.71563110e+02, 6.31417465e+00, 0.00000000e+00
-2.00000018e-01, 1.15405715e+00, 4.13734734e-01, -4.66068726e+02, 3.73810339e+00, 2.96716919e+01
-2.00000018e-01, 1.16428399e+00, 4.34306324e-01, -4.70436401e+02, 5.20837450e+00, 1.27264729e+01
-2.00000003e-01, 1.17196465e+00, 4.39993382e-01, -4.71614044e+02, 6.32971001e+00, 0.00000000e+00
-2.00000003e-01, 1.16969240e+00, 4.40469265e-01, -4.71536560e+02, 6.01229095e+00, 4.66003084e+00
-2.00000003e-01, 1.17196465e+00, 4.42493856e-01, -4.71843353e+02, 6.34258413e+00, 0.00000000e+00
-2.00000003e-01, 1.14472926e+00, 4.21413928e-01, -4.67369781e+02, 2.40934086e+00, 4.59484253e+01
-2.00000003e-01, 1.14893770e+00, 4.39991444e-01, -4.69562927e+02, 3.19285583e+00, 4.56254997e+01
-2.00000003e-01, 1.14487326e+00, 4.15754497e-01, -4.66572815e+02, 2.43817711e+00, 4.59284706e+01
-2.00000003e-01, 1.14753437e+00, 4.51051921e-01, -4.71598083e+02, 3.04118633e+00, 4.57452126e+01
-2.00000003e-01, 1.14962494e+00, 4.77908343e-01, -4.75308960e+02, 3.71673965e+00, 4.54071159e+01
-2.00000003e-01, 1.14853358e+00, 4.70354050e-01, -4.74216034e+02, 3.50018311e+00, 4.55393410e+01
-2.00000018e-01, 1.15423357e+00, 4.72735316e-01, -4.74069275e+02, 4.25508499e+00, 3.56183701e+01
-2.00000003e-01, 1.16563702e+00, 4.48790520e-01, -4.72393738e+02, 5.57343006e+00, 1.27109919e+01
-2.00000003e-01, 1.17196465e+00, 4.73832160e-01, -4.73544098e+02, 6.51125669e+00, 0.00000000e+00
-1.99999988e-01, 1.15061378e+00, 4.91620272e-01, -4.77802246e+02, 3.94762325e+00, 4.52026405e+01
-1.99999988e-01, 1.14115334e+00, 4.19083029e-01, -4.67064178e+02, 2.02514863e+00, 4.61090508e+01
-2.00000003e-01, 1.13122678e+00, 4.42226052e-01, -4.70017181e+02, 1.05635166e+00, 4.64866791e+01
-1.99999988e-01, 1.13403881e+00, 4.33376074e-01, -4.68922058e+02, 1.27294230e+00, 4.64025421e+01
-2.00000003e-01, 1.12772882e+00, 4.41930145e-01, -4.70062988e+02, 6.46859527e-01, 4.66353683e+01
-2.00000003e-01, 1.12254393e+00, 4.15198207e-01, -4.66548920e+02, 4.68870968e-01, 4.66100235e+01
-2.00000003e-01, 1.12698174e+00, 4.38240439e-01, -4.69552002e+02, 6.19608641e-01, 4.66334724e+01
-2.00000003e-01, 1.14283383e+00, 4.74672645e-01, -4.75076721e+02, 2.84993458e+00, 4.58185120e+01
-2.00000018e-01, 1.12060857e+00, 4.66752112e-01, -4.74301147e+02, 4.92193371e-01, 4.67350845e+01
-2.00000003e-01, 1.12435818e+00, 4.50590253e-01, -4.71468811e+02, 5.80853581e-01, 4.66705017e+01
-2.00000003e-01, 1.12233663e+00, 4.62166429e-01, -4.73493469e+02, 7.12871313e-01, 4.66276741e+01
-2.00000018e-01, 1.16712618e+00, 5.17149985e-01, -4.78272614e+02, 6.01870966e+00, 1.18518162e+01
-2.00000003e-01, 1.11550844e+00, 3.97424757e-01, -4.64107208e+02, 2.86130607e-01, 4.65883865e+01
