
[Name]
inlet

[Data]
X [ m ], Y [ m ], Z [ m ]
4.55341786e-01, 8.78140867e-01, -5.05765021e-01
-2.02923670e-01, 2.89250135e-01, -5.05765021e-01
-7.20270574e-01, 1.10656905e+00, -5.05765021e-01
-4.39337015e-01, 3.83540094e-02, -5.05765021e-01
1.08936563e-01, 2.06588939e-01, -5.05765021e-01
-2.21611947e-01, 4.94748414e-01, -5.05765021e-01
-5.88447452e-01, 1.08252692e+00, -5.05765021e-01
-1.17227241e-01, 5.66946685e-01, -5.05765021e-01
-3.13106507e-01, 3.89384806e-01, -5.05765021e-01
-5.26509523e-01, 7.91434884e-01, -5.05765021e-01
-4.47678566e-01, 2.14690402e-01, -5.05765021e-01
3.59632038e-02, 8.72363925e-01, -5.05765021e-01
4.61742103e-01, 3.53302538e-01, -5.05765021e-01
-6.43366873e-01, 7.90511906e-01, -5.05765021e-01
7.44179726e-01, 3.98666263e-02, -5.05765021e-01
3.01056534e-01, 9.82868254e-01, -5.05765021e-01
-5.78694880e-01, 3.09082866e-01, -5.05765021e-01
-3.44887286e-01, 3.07779223e-01, -5.05765021e-01
-1.23478584e-01, 3.95157605e-01, -5.05765021e-01
-1.87068477e-01, 8.28678131e-01, -5.05765021e-01
-5.62540829e-01, 7.36413062e-01, -5.05765021e-01
-1.88597023e-01, 5.39579988e-01, -5.05765021e-01
4.56961662e-01, 4.91958022e-01, -5.05765021e-01
4.05720741e-01, 3.32084060e-01, -5.05765021e-01
1.27121389e-01, 9.46545839e-01, -5.05765021e-01
-4.19040322e-01, 1.13828468e+00, -5.05765021e-01
2.38003448e-01, 7.38221049e-01, -5.05765021e-01
-3.56411994e-01, 9.27271962e-01, -5.05765021e-01
-5.52693784e-01, 8.63831520e-01, -5.05765021e-01
1.47819426e-02, 8.19476545e-01, -5.05765021e-01
3.10154974e-01, 1.04267633e+00, -5.05765021e-01
7.86554575e-01, 2.96304170e-02, -5.05765021e-01
-6.92694306e-01, 2.46135011e-01, -5.05765021e-01
-3.90959829e-01, 7.94919968e-01, -5.05765021e-01
6.00735188e-01, 8.21209431e-01, -5.05765021e-01
2.59350955e-01, 1.03130150e+00, -5.05765021e-01
-2.31992275e-01, 2.51006544e-01, -5.05765021e-01
-4.29445624e-01, 1.67049959e-01, -5.05765021e-01
-7.40168467e-02, 4.92963076e-01, -5.05765021e-01
-2.07963452e-01, 7.62253463e-01, -5.05765021e-01
-7.48982191e-01, 5.17092288e-01, -5.05765021e-01
-3.60395908e-01, 4.06261027e-01, -5.05765021e-01
5.11336327e-01, 6.25909045e-02, -5.05765021e-01
6.58955932e-01, 6.68430328e-01, -5.05765021e-01
3.20736796e-01, 4.77100670e-01, -5.05765021e-01
-7.91362226e-01, 4.97014254e-01, -5.05765021e-01
5.37072897e-01, 9.49672461e-01, -5.05765021e-01
2.56073941e-02, 8.39625359e-01, -5.05765021e-01
1.20276678e-02, 1.05316564e-01, -5.05765021e-01
3.73074979e-01, 1.08967841e-01, -5.05765021e-01
-7.76938617e-01, 2.14737415e-01, -5.05765021e-01
-7.99922824e-01, 1.04776371e+00, -5.05765021e-01
5.84597588e-01, 1.14052725e+00, -5.05765021e-01
-1.84279546e-01, 3.55633140e-01, -5.05765021e-01
-1.92508876e-01, 3.77554268e-01, -5.05765021e-01
-2.43147314e-01, 1.09465730e+00, -5.05765021e-01
-5.11500120e-01, 5.38619757e-01, -5.05765021e-01
4.70893472e-01, 3.06533247e-01, -5.05765021e-01
5.40088713e-01, 2.94329017e-01, -5.05765021e-01
-7.55818248e-01, 1.31248355e-01, -5.05765021e-01
3.41469049e-01, 2.71210223e-01, -5.05765021e-01
4.22354192e-01, 8.64566863e-01, -5.05765021e-01
7.92645216e-01, 3.29499722e-01, -5.05765021e-01
4.85195160e-01, 5.34425020e-01, -5.05765021e-01
-2.44534239e-01, 2.81308651e-01, -5.05765021e-01
4.93886262e-01, 1.03817236e+00, -5.05765021e-01
6.03056014e-01, 5.25815964e-01, -5.05765021e-01
-6.75175428e-01, 6.78989768e-01, -5.05765021e-01
4.25852895e-01, 6.76258743e-01, -5.05765021e-01
-6.13722503e-01, 1.03695166e+00, -5.05765021e-01
-6.95370138e-01, 1.02517402e+00, -5.05765021e-01
-2.33625084e-01, 1.02110970e+00, -5.05765021e-01
-7.13968515e-01, 6.04919568e-02, -5.05765021e-01
-2.44345322e-01, 3.38880599e-01, -5.05765021e-01
-2.57258713e-01, 3.16147983e-01, -5.05765021e-01
-2.66969889e-01, 3.38794559e-01, -5.05765021e-01
-1.76745757e-01, 1.03355356e-01, -5.05765021e-01
-7.29021907e-01, 4.97573346e-01, -5.05765021e-01
2.49001130e-01, 9.16333616e-01, -5.05765021e-01
-3.81490678e-01, 1.58917829e-01, -5.05765021e-01
-2.66373277e-01, 5.47729790e-01, -5.05765021e-01
-2.76544541e-01, 5.74187517e-01, -5.05765021e-01
1.54051512e-01, 1.02593029e+00, -5.05765021e-01
-3.34909469e-01, 4.37491268e-01, -5.05765021e-01
-3.10575813e-01, 4.35007513e-01, -5.05765021e-01
-5.77921093e-01, 1.02270186e+00, -5.05765021e-01
-6.00997865e-01, 1.01260769e+00, -5.05765021e-01
-6.36511743e-01, 7.06532300e-01, -5.05765021e-01
-2.37247661e-01, 3.55561227e-02, -5.05765021e-01
6.03791595e-01, 3.67495477e-01, -5.05765021e-01
-9.05084684e-02, 1.08746874e+00, -5.05765021e-01
5.46589136e-01, 3.75134349e-01, -5.05765021e-01
7.35309184e-01, 1.63822949e-01, -5.05765021e-01
4.84396935e-01, 1.12184361e-01, -5.05765021e-01
5.06717503e-01, 1.04693942e-01, -5.05765021e-01
1.90864414e-01, 1.04791391e+00, -5.05765021e-01
-5.10594845e-01, 3.89156520e-01, -5.05765021e-01
6.32089674e-01, 3.51443589e-01, -5.05765021e-01
2.87237078e-01, 2.40723535e-01, -5.05765021e-01
-6.33539140e-01, 5.53842127e-01, -5.05765021e-01
4.56775278e-01, 6.47391140e-01, -5.05765021e-01
-4.48566645e-01, 8.40201616e-01, -5.05765021e-01
-1.33057302e-02, 9.94204760e-01, -5.05765021e-01
3.81366163e-01, 7.24099457e-01, -5.05765021e-01
1.30598947e-01, 1.14697444e+00, -5.05765021e-01
-3.36311579e-01, 1.08101654e+00, -5.05765021e-01
3.95423174e-01, 5.22506952e-01, -5.05765021e-01
7.77999461e-01, 5.47753155e-01, -5.05765021e-01
8.42460096e-02, 9.05222058e-01, -5.05765021e-01
-1.78006008e-01, 3.98535490e-01, -5.05765021e-01
6.43966079e-01, 1.15231313e-01, -5.05765021e-01
1.22773834e-01, 8.77956331e-01, -5.05765021e-01
5.37084103e-01, 3.14388394e-01, -5.05765021e-01
-4.38495189e-01, 1.91773549e-01, -5.05765021e-01
7.03927875e-01, 7.33686090e-01, -5.05765021e-01
4.29524750e-01, 4.19110537e-01, -5.05765021e-01
-5.93662858e-01, 1.14572167e+00, -5.05765021e-01
-1.87877923e-01, 1.08772361e+00, -5.05765021e-01
-2.43414909e-01, 5.42854905e-01, -5.05765021e-01
-1.93104997e-01, 1.10637248e+00, -5.05765021e-01
5.75782955e-01, 5.48906744e-01, -5.05765021e-01
7.95226395e-01, 1.05025101e+00, -5.05765021e-01
1.10255994e-01, 6.21071458e-01, -5.05765021e-01
-2.90596306e-01, 7.24507570e-01, -5.05765021e-01
-6.87536299e-01, 2.65845299e-01, -5.05765021e-01
3.58682513e-01, 9.21746269e-02, -5.05765021e-01
-3.12805712e-01, 2.93304414e-01, -5.05765021e-01
-6.24007583e-01, 5.98907650e-01, -5.05765021e-01
6.53446138e-01, 2.25470975e-01, -5.05765021e-01
-6.54649258e-01, 6.90667629e-01, -5.05765021e-01
-1.20755297e-03, 1.06487846e+00, -5.05765021e-01
-3.54517519e-01, 7.04702795e-01, -5.05765021e-01
3.49622294e-02, 2.92108729e-02, -5.05765021e-01
-4.57790524e-01, 8.60029459e-01, -5.05765021e-01
-4.87946898e-01, 9.91644025e-01, -5.05765021e-01
7.79863179e-01, 9.69741940e-01, -5.05765021e-01
-4.88607377e-01, 1.98002115e-01, -5.05765021e-01
-1.78702012e-01, 1.06625855e+00, -5.05765021e-01
-7.84091651e-01, 2.58835286e-01, -5.05765021e-01
-1.45690903e-01, 9.48491752e-01, -5.05765021e-01
8.18116903e-01, 6.63774669e-01, -5.05765021e-01
-6.56162620e-01, 7.17199445e-02, -5.05765021e-01
2.72254258e-01, 9.29303110e-01, -5.05765021e-01
2.66971201e-01, 9.06593204e-01, -5.05765021e-01
-2.78293163e-01, 5.26154876e-01, -5.05765021e-01
-1.55953588e-02, 3.40808481e-02, -5.05765021e-01
6.59491837e-01, 1.02096045e+00, -5.05765021e-01
-1.35007992e-01, 9.25939918e-01, -5.05765021e-01
-3.69689733e-01, 1.12292314e+00, -5.05765021e-01
5.12136757e-01, 1.08946228e+00, -5.05765021e-01
-1.54949158e-01, 2.88545012e-01, -5.05765021e-01
7.99091637e-01, 2.25059927e-01, -5.05765021e-01
-6.84263185e-02, 8.25078547e-01, -5.05765021e-01
-6.98965192e-02, 8.91294360e-01, -5.05765021e-01
-7.59828538e-02, 9.21562552e-01, -5.05765021e-01
-4.95559089e-02, 9.05177057e-01, -5.05765021e-01
-3.95159394e-01, 4.18615401e-01, -5.05765021e-01
5.22672176e-01, 4.43808615e-01, -5.05765021e-01
-6.11980259e-01, 1.08128941e+00, -5.05765021e-01
-1.86446726e-01, 9.74476099e-01, -5.05765021e-01
6.50239527e-01, 1.07893169e+00, -5.05765021e-01
4.63258982e-01, 9.88512114e-02, -5.05765021e-01
1.12375744e-01, 3.49046327e-02, -5.05765021e-01
-5.66842437e-01, 1.04455543e+00, -5.05765021e-01
-1.73257753e-01, 7.22964823e-01, -5.05765021e-01
4.73757684e-01, 5.60608208e-01, -5.05765021e-01
-2.32513428e-01, 5.18801630e-01, -5.05765021e-01
-2.15176731e-01, 5.41836619e-01, -5.05765021e-01
-6.80617750e-01, 1.06436861e+00, -5.05765021e-01
-2.88668424e-01, 1.10763955e+00, -5.05765021e-01
-3.82310934e-02, 8.66682112e-01, -5.05765021e-01
-2.89010592e-02, 8.89791369e-01, -5.05765021e-01
3.46045971e-01, 5.85236736e-02, -5.05765021e-01
-7.29040861e-01, 6.16442442e-01, -5.05765021e-01
7.22720861e-01, 1.14000487e+00, -5.05765021e-01
4.44351822e-01, 1.16575515e+00, -5.05765021e-01
6.04814291e-01, 6.07621372e-01, -5.05765021e-01
3.89868140e-01, 9.45314825e-01, -5.05765021e-01
-2.84861505e-01, 6.98256314e-01, -5.05765021e-01
-3.92208785e-01, 5.28083920e-01, -5.05765021e-01
3.79818916e-01, 1.04496610e+00, -5.05765021e-01
3.53784084e-01, 1.04125464e+00, -5.05765021e-01
-2.65943203e-02, 8.42917085e-01, -5.05765021e-01
5.74855842e-02, 9.48339283e-01, -5.05765021e-01
5.87297797e-01, 8.45535457e-01, -5.05765021e-01
6.06230140e-01, 9.05744970e-01, -5.05765021e-01
5.74533761e-01, 9.29013610e-01, -5.05765021e-01
-7.71454036e-01, 8.94804537e-01, -5.05765021e-01
1.09496200e-02, 5.60334861e-01, -5.05765021e-01
4.09776360e-01, 5.04727006e-01, -5.05765021e-01
-3.24007988e-01, 4.13438022e-01, -5.05765021e-01
-2.67256144e-02, 5.59083223e-01, -5.05765021e-01
-3.70326787e-02, 1.06497812e+00, -5.05765021e-01
3.34217474e-02, 7.47328162e-01, -5.05765021e-01
1.99226871e-01, 9.87277389e-01, -5.05765021e-01
6.62885249e-01, 5.72739840e-02, -5.05765021e-01
4.50370342e-01, 3.68861109e-01, -5.05765021e-01
-3.42931062e-01, 4.16862696e-01, -5.05765021e-01
3.80194962e-01, 5.35866082e-01, -5.05765021e-01
-1.02156967e-01, 1.06332493e+00, -5.05765021e-01
7.27335036e-01, 8.99005771e-01, -5.05765021e-01
-2.98186332e-01, 5.77122509e-01, -5.05765021e-01
-4.63958411e-03, 8.99204910e-01, -5.05765021e-01
4.61232632e-01, 1.19355582e-01, -5.05765021e-01
7.32808530e-01, 5.53108044e-02, -5.05765021e-01
-7.89035320e-01, 4.25842047e-01, -5.05765021e-01
7.33507752e-01, 1.39033005e-01, -5.05765021e-01
4.39075291e-01, 4.83601868e-01, -5.05765021e-01
-7.31136143e-01, 9.38178241e-01, -5.05765021e-01
-7.44115174e-01, 1.14390242e+00, -5.05765021e-01
1.58640236e-01, 3.19764391e-02, -5.05765021e-01
-2.93278486e-01, 9.45640802e-01, -5.05765021e-01
6.73833907e-01, 8.81933093e-01, -5.05765021e-01
-6.65488660e-01, 9.95827734e-01, -5.05765021e-01
-9.10393670e-02, 1.43020615e-01, -5.05765021e-01
3.39520156e-01, 1.23164333e-01, -5.05765021e-01
3.55036974e-01, 1.11841187e-01, -5.05765021e-01
-2.97143638e-01, 4.56576973e-01, -5.05765021e-01
-6.40614867e-01, 9.97695029e-01, -5.05765021e-01
-7.87975341e-02, 4.55348194e-01, -5.05765021e-01
-4.62714702e-01, 1.94090053e-01, -5.05765021e-01
-2.53537714e-01, 3.60364050e-01, -5.05765021e-01
7.55342841e-01, 5.41122854e-01, -5.05765021e-01
-7.53356278e-01, 5.81314623e-01, -5.05765021e-01
-2.88446963e-01, 1.13043070e+00, -5.05765021e-01
3.08407724e-01, 4.54616129e-01, -5.05765021e-01
-6.77722156e-01, 1.50813326e-01, -5.05765021e-01
7.05883026e-01, 1.35451287e-01, -5.05765021e-01
1.80434287e-01, 4.12479401e-01, -5.05765021e-01
-2.47918233e-01, 7.41833866e-01, -5.05765021e-01
2.84048438e-01, 1.13691235e+00, -5.05765021e-01
3.01819235e-01, 1.11427677e+00, -5.05765021e-01
7.95049131e-01, 7.69809961e-01, -5.05765021e-01
-6.45307153e-02, 3.15725170e-02, -5.05765021e-01
1.34217680e-01, 2.02304482e-01, -5.05765021e-01
-6.84421122e-01, 4.93907779e-01, -5.05765021e-01
-4.77602094e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 2.62190253e-01, -5.05765021e-01
6.08651638e-01, 1.14140069e+00, -5.05765021e-01
-8.81179646e-02, 5.44269443e-01, -5.05765021e-01
-2.51068175e-02, 9.14692163e-01, -5.05765021e-01
2.95933455e-01, 4.09128189e-01, -5.05765021e-01
3.13294269e-02, 5.26653647e-01, -5.05765021e-01
-1.07336760e-01, 9.28610802e-01, -5.05765021e-01
-8.02467167e-01, 2.25268200e-01, -5.05765021e-01
3.93986553e-01, 6.61724269e-01, -5.05765021e-01
6.76380515e-01, 7.03444660e-01, -5.05765021e-01
-5.76326311e-01, 6.84769332e-01, -5.05765021e-01
4.77435112e-01, 1.07026660e+00, -5.05765021e-01
-5.42318821e-01, 7.52107084e-01, -5.05765021e-01
-1.40215516e-01, 7.85945833e-01, -5.05765021e-01
-7.87493646e-01, 3.62236649e-01, -5.05765021e-01
1.09529041e-01, 8.84991348e-01, -5.05765021e-01
-4.86428946e-01, 6.41819417e-01, -5.05765021e-01
1.41489610e-01, 6.68829322e-01, -5.05765021e-01
-2.13003978e-02, 9.39504445e-01, -5.05765021e-01
-2.49069580e-03, 9.23203230e-01, -5.05765021e-01
2.23255858e-01, 9.90697384e-01, -5.05765021e-01
5.82519948e-01, 8.65994751e-01, -5.05765021e-01
-2.86242157e-01, 4.32523757e-01, -5.05765021e-01
-2.99674332e-01, 4.10954267e-01, -5.05765021e-01
6.03921294e-01, 8.63386750e-01, -5.05765021e-01
-8.00017715e-01, 6.20635688e-01, -5.05765021e-01
2.74275601e-01, 8.08971524e-01, -5.05765021e-01
-2.69372553e-01, 9.37952101e-01, -5.05765021e-01
-2.02339679e-01, 4.01019245e-01, -5.05765021e-01
6.07278407e-01, 3.86244170e-02, -5.05765021e-01
-2.56847084e-01, 5.21285415e-01, -5.05765021e-01
-3.74484897e-01, 4.52150553e-01, -5.05765021e-01
-3.76384407e-01, 4.24412131e-01, -5.05765021e-01
-4.91530865e-01, 7.47202814e-01, -5.05765021e-01
-5.02421737e-01, 1.03314054e+00, -5.05765021e-01
-5.22241473e-01, 9.71776545e-01, -5.05765021e-01
-5.72758675e-01, 8.62681866e-02, -5.05765021e-01
4.63245809e-01, 5.16453385e-02, -5.05765021e-01
-4.44944173e-01, 2.97518939e-01, -5.05765021e-01
2.21823141e-01, 2.16030121e-01, -5.05765021e-01
-4.02173907e-01, 8.64764214e-01, -5.05765021e-01
1.89959541e-01, 1.02780855e+00, -5.05765021e-01
-2.77871370e-01, 3.62847805e-01, -5.05765021e-01
-5.87438822e-01, 8.80340934e-01, -5.05765021e-01
5.60498424e-02, 1.14118540e+00, -5.05765021e-01
-6.04910433e-01, 7.24877298e-01, -5.05765021e-01
-4.74261567e-02, 8.23432326e-01, -5.05765021e-01
-2.83253994e-02, 8.17096472e-01, -5.05765021e-01
5.61202943e-01, 6.55005097e-01, -5.05765021e-01
-2.30674475e-01, 3.59963506e-01, -5.05765021e-01
6.77127659e-01, 1.14144051e+00, -5.05765021e-01
1.62683100e-01, 1.12859869e+00, -5.05765021e-01
-2.92589307e-01, 3.43314618e-01, -5.05765021e-01
4.19271916e-01, 9.07444358e-01, -5.05765021e-01
3.20723414e-01, 1.12262559e+00, -5.05765021e-01
2.61407733e-01, 7.39524543e-01, -5.05765021e-01
-2.83711463e-01, 4.78146464e-01, -5.05765021e-01
5.27216315e-01, 6.20291650e-01, -5.05765021e-01
-2.07117185e-01, 3.58136296e-01, -5.05765021e-01
-1.55619025e-01, 1.06901932e+00, -5.05765021e-01
-1.46282598e-01, 1.04696941e+00, -5.05765021e-01
7.49787033e-01, 3.44607621e-01, -5.05765021e-01
5.35079062e-01, 1.09107113e+00, -5.05765021e-01
7.98034012e-01, 5.01287460e-01, -5.05765021e-01
-3.83524038e-02, 7.74323642e-01, -5.05765021e-01
4.28859413e-01, 4.76720221e-02, -5.05765021e-01
8.00306499e-01, 7.49566555e-01, -5.05765021e-01
-3.39599907e-01, 1.02608331e-01, -5.05765021e-01
-2.91885316e-01, 1.04060805e+00, -5.05765021e-01
3.07168007e-01, 7.81784534e-01, -5.05765021e-01
-8.03695798e-01, 8.79218638e-01, -5.05765021e-01
-8.53639245e-02, 9.45052803e-01, -5.05765021e-01
-1.43354863e-01, 2.60229379e-01, -5.05765021e-01
-8.10009599e-01, 3.98912311e-01, -5.05765021e-01
-1.99370965e-01, 3.38827252e-01, -5.05765021e-01
-2.70279258e-01, 4.99715924e-01, -5.05765021e-01
-2.13241160e-01, 4.25072461e-01, -5.05765021e-01
-7.29340971e-01, 9.60938394e-01, -5.05765021e-01
-2.16307193e-01, 3.79743904e-01, -5.05765021e-01
8.18116903e-01, 6.38675630e-01, -5.05765021e-01
-2.45945603e-01, 4.97232169e-01, -5.05765021e-01
-2.06828043e-01, 1.02070916e+00, -5.05765021e-01
2.37803370e-01, 1.14345300e+00, -5.05765021e-01
4.22507435e-01, 3.47260237e-01, -5.05765021e-01
3.65066737e-01, 1.47915229e-01, -5.05765021e-01
-1.62773132e-01, 1.02045536e+00, -5.05765021e-01
-2.59377778e-01, 4.75662708e-01, -5.05765021e-01
-2.72809982e-01, 4.54093218e-01, -5.05765021e-01
5.84730625e-01, 5.95190942e-01, -5.05765021e-01
2.79684275e-01, 7.30549395e-01, -5.05765021e-01
-2.61908501e-01, 4.30040002e-01, -5.05765021e-01
-2.71982700e-01, 6.21607661e-01, -5.05765021e-01
4.42409992e-01, 1.13775007e-01, -5.05765021e-01
3.31412584e-01, 1.03555644e+00, -5.05765021e-01
2.82605916e-01, 9.70061183e-01, -5.05765021e-01
-2.88772851e-01, 3.86901051e-01, -5.05765021e-01
-2.35044122e-01, 4.73178923e-01, -5.05765021e-01
-4.59725887e-01, 4.78930414e-01, -5.05765021e-01
5.31009287e-02, 9.73501146e-01, -5.05765021e-01
6.42509580e-01, 5.39495386e-02, -5.05765021e-01
-1.03922263e-01, 2.29769424e-01, -5.05765021e-01
-2.75340676e-01, 4.08470511e-01, -5.05765021e-01
6.53413236e-01, 9.37702879e-02, -5.05765021e-01
-6.16273955e-02, 9.47945118e-01, -5.05765021e-01
-2.64942646e-01, 8.39988530e-01, -5.05765021e-01
-2.53663599e-01, 8.61116707e-01, -5.05765021e-01
-2.51006991e-01, 4.05986756e-01, -5.05765021e-01
-6.25768781e-01, 9.77790475e-01, -5.05765021e-01
-7.63108373e-01, 2.84320023e-02, -5.05765021e-01
-2.48476312e-01, 4.51609462e-01, -5.05765021e-01
-2.64439195e-01, 3.84417266e-01, -5.05765021e-01
-2.40105525e-01, 3.81933510e-01, -5.05765021e-01
-4.34382856e-02, 9.50669497e-02, -5.05765021e-01
1.72770638e-02, 9.25887346e-01, -5.05765021e-01
-8.26449513e-01, 5.38279533e-01, -5.05765021e-01
-2.24142641e-01, 4.49125707e-01, -5.05765021e-01
-2.67568231e-02, 2.21159816e-01, -5.05765021e-01
-7.92335570e-01, 6.56414211e-01, -5.05765021e-01
7.14735568e-01, 1.13670915e-01, -5.05765021e-01
1.94294140e-01, 1.22967139e-01, -5.05765021e-01
2.09339336e-01, 7.39297330e-01, -5.05765021e-01
-7.56428063e-01, 2.25645810e-01, -5.05765021e-01
-4.12517130e-01, 3.73613238e-02, -5.05765021e-01
-2.49193028e-01, 1.01557337e-01, -5.05765021e-01
3.61687660e-01, 7.06794634e-02, -5.05765021e-01
-7.73365498e-01, 1.68186143e-01, -5.05765021e-01
8.00416231e-01, 8.78069937e-01, -5.05765021e-01
4.45470840e-01, 4.10768181e-01, -5.05765021e-01
2.19952777e-01, 7.87467480e-01, -5.05765021e-01
-3.94931167e-01, 4.68622983e-01, -5.05765021e-01
-6.02623045e-01, 2.98618704e-01, -5.05765021e-01
-6.26091212e-02, 8.68449390e-01, -5.05765021e-01
-5.39505705e-02, 8.46530497e-01, -5.05765021e-01
1.06243648e-01, 9.04437721e-01, -5.05765021e-01
7.94448376e-01, 1.00757909e+00, -5.05765021e-01
3.38309556e-01, 4.46224362e-01, -5.05765021e-01
1.72553420e-01, 1.20305635e-01, -5.05765021e-01
-8.26449513e-01, 7.89269805e-01, -5.05765021e-01
2.98206717e-01, 3.77680719e-01, -5.05765021e-01
5.81909955e-01, 1.04587221e+00, -5.05765021e-01
-3.11649859e-01, 8.90234470e-01, -5.05765021e-01
-6.53400958e-01, 9.33245122e-01, -5.05765021e-01
2.21448585e-01, 1.74776822e-01, -5.05765021e-01
-1.85037330e-01, 1.12191296e+00, -5.05765021e-01
2.46596128e-01, 7.78488100e-01, -5.05765021e-01
2.27393508e-01, 7.61082649e-01, -5.05765021e-01
-1.06721453e-01, 5.39944172e-01, -5.05765021e-01
-6.65353775e-01, 1.14056027e+00, -5.05765021e-01
-1.16536655e-01, 2.58232236e-01, -5.05765021e-01
-3.70929658e-01, 5.44304967e-01, -5.05765021e-01
-1.03993244e-01, 9.53195214e-01, -5.05765021e-01
4.81163859e-02, 4.48475838e-01, -5.05765021e-01
-8.48593414e-02, 1.01744270e+00, -5.05765021e-01
-5.02225041e-01, 9.74318802e-01, -5.05765021e-01
6.94967955e-02, 9.63785827e-01, -5.05765021e-01
-1.25299290e-01, 1.02006316e+00, -5.05765021e-01
7.34057307e-01, 9.47407126e-01, -5.05765021e-01
-4.42687064e-01, 2.53774256e-01, -5.05765021e-01
6.93736613e-01, 8.96834671e-01, -5.05765021e-01
7.09176958e-01, 8.90951574e-01, -5.05765021e-01
-1.14208788e-01, 1.04028440e+00, -5.05765021e-01
-7.66171575e-01, 1.14206898e+00, -5.05765021e-01
2.72947550e-01, 2.19887316e-01, -5.05765021e-01
-2.27380574e-01, 8.56928706e-01, -5.05765021e-01
1.27292737e-01, 5.33241779e-02, -5.05765021e-01
-1.00502186e-02, 8.19778204e-01, -5.05765021e-01
-2.90697992e-01, 8.43841791e-01, -5.05765021e-01
-7.39738718e-02, 9.63625371e-01, -5.05765021e-01
-8.26449513e-01, 7.13972747e-01, -5.05765021e-01
8.18116903e-01, 8.14368844e-01, -5.05765021e-01
-2.53627300e-01, 8.16320181e-01, -5.05765021e-01
-4.05647933e-01, 1.62789539e-01, -5.05765021e-01
5.07152200e-01, 6.55244052e-01, -5.05765021e-01
4.85740125e-01, 6.40580535e-01, -5.05765021e-01
-1.67917758e-01, 7.62344956e-01, -5.05765021e-01
1.43649891e-01, 4.22338158e-01, -5.05765021e-01
-2.09899336e-01, 8.11100721e-01, -5.05765021e-01
-6.97991431e-01, 9.10369813e-01, -5.05765021e-01
1.43896893e-01, 1.12932885e+00, -5.05765021e-01
-8.08193564e-01, 9.26937163e-01, -5.05765021e-01
4.78046596e-01, 1.02674615e+00, -5.05765021e-01
-3.55465978e-01, 4.33296025e-01, -5.05765021e-01
-8.88690948e-02, 4.75357682e-01, -5.05765021e-01
-3.91701758e-01, 8.44492674e-01, -5.05765021e-01
3.24787855e-01, 2.53351808e-01, -5.05765021e-01
4.36623812e-01, 3.87589991e-01, -5.05765021e-01
-4.94069457e-01, 7.07137287e-01, -5.05765021e-01
6.63319826e-01, 1.12331831e+00, -5.05765021e-01
-9.15073901e-02, 9.68788624e-01, -5.05765021e-01
1.70160055e-01, 1.01555324e+00, -5.05765021e-01
-5.08487105e-01, 1.08158302e+00, -5.05765021e-01
2.87513226e-01, 9.07444358e-01, -5.05765021e-01
1.10842697e-01, 9.27466571e-01, -5.05765021e-01
4.79100287e-01, 1.05019510e+00, -5.05765021e-01
1.55419245e-01, 8.36479664e-02, -5.05765021e-01
6.25082612e-01, 1.01550031e+00, -5.05765021e-01
1.81289554e-01, 2.04199195e-01, -5.05765021e-01
4.22826499e-01, 3.65479290e-01, -5.05765021e-01
-4.47232991e-01, 9.14107740e-01, -5.05765021e-01
-3.56155485e-01, 5.56702793e-01, -5.05765021e-01
4.47628736e-01, 8.59337926e-01, -5.05765021e-01
2.11974215e-02, 4.57151197e-02, -5.05765021e-01
-8.26449513e-01, 5.63378572e-01, -5.05765021e-01
3.57136577e-02, 9.53913033e-01, -5.05765021e-01
-1.68199539e-01, 2.60735959e-01, -5.05765021e-01
-4.86095734e-02, 8.83152366e-01, -5.05765021e-01
-3.03178370e-01, 1.11999977e-02, -5.05765021e-01
7.43363917e-01, 1.16575515e+00, -5.05765021e-01
-4.52684402e-01, 1.16575515e+00, -5.05765021e-01
2.68358767e-01, 9.54701900e-01, -5.05765021e-01
5.80105722e-01, 4.22062278e-01, -5.05765021e-01
1.16169401e-01, 9.93872523e-01, -5.05765021e-01
5.84726751e-01, 6.55017257e-01, -5.05765021e-01
7.50932172e-02, 9.80263889e-01, -5.05765021e-01
-5.32887697e-01, 9.99026477e-01, -5.05765021e-01
2.66923904e-01, 1.01080298e+00, -5.05765021e-01
2.50694513e-01, 9.88784969e-01, -5.05765021e-01
-6.73483670e-01, 5.96043095e-02, -5.05765021e-01
-4.15233165e-01, 6.65410519e-01, -5.05765021e-01
-2.49373809e-01, 9.02142882e-01, -5.05765021e-01
-7.13297963e-01, 9.82970238e-01, -5.05765021e-01
-6.44143820e-01, 9.56145406e-01, -5.05765021e-01
5.35484076e-01, 6.55844092e-01, -5.05765021e-01
-4.37532552e-02, 9.31271970e-01, -5.05765021e-01
6.86237991e-01, 6.03355132e-02, -5.05765021e-01
1.23612486e-01, 8.96042645e-01, -5.05765021e-01
-5.79691529e-02, 1.83656260e-01, -5.05765021e-01
-6.15647972e-01, 7.02695489e-01, -5.05765021e-01
1.73331529e-01, 1.41118422e-01, -5.05765021e-01
4.69269514e-01, 1.16575515e+00, -5.05765021e-01
-3.94616008e-01, 5.53862751e-01, -5.05765021e-01
-7.84039974e-01, 2.95681447e-01, -5.05765021e-01
-2.16063857e-01, 3.23565215e-01, -5.05765021e-01
6.99810088e-01, 9.69478369e-01, -5.05765021e-01
2.74847776e-01, 7.82989979e-01, -5.05765021e-01
