
[Name]
Plane 3

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
2.61514075e-02, 4.11576718e-01, 3.10858965e-01, -6.67854843e+01, 4.77218580e+00, 0.00000000e+00
1.18269540e-01, 3.16776037e-01, 2.05807075e-01, -7.52301559e+01, 7.70855236e+00, 0.00000000e+00
9.19017661e-03, 1.31208375e-01, 3.70663315e-01, -1.85854477e+02, 8.57428074e+00, 0.00000000e+00
1.73145700e-02, 4.35908407e-01, 2.47845307e-01, 1.63258041e+02, 1.11577120e+01, 0.00000000e+00
1.07137613e-01, 3.32983375e-01, 1.88951105e-01, -1.90680969e+02, 6.46575928e+00, 0.00000000e+00
7.25563662e-03, 1.42593205e-01, 3.78023505e-01, -1.54566696e+02, 8.29079342e+00, 0.00000000e+00
-1.45649999e-01, 1.84822768e-01, 2.07200184e-01, -1.99888184e+02, 1.35182726e+00, 0.00000000e+00
9.37199034e-03, 4.90282029e-01, 3.06445301e-01, -3.37981628e+02, 1.03125322e+00, 0.00000000e+00
8.68763775e-03, 4.92132068e-01, 2.94067085e-01, -2.98119995e+02, 9.29196596e-01, 0.00000000e+00
9.96138453e-02, 2.79705793e-01, 1.81280687e-01, 2.57369629e+02, 6.09655666e+00, 0.00000000e+00
1.25155196e-01, 2.77400345e-01, 2.27254644e-01, -2.18506027e+02, 4.53614092e+00, 0.00000000e+00
1.09794557e-01, 2.91292250e-01, 2.20455602e-01, -5.82006493e+01, 7.41680813e+00, 0.00000000e+00
9.53576937e-02, 2.63643414e-01, 2.44833380e-01, -1.18269142e+02, 3.30199504e+00, 0.00000000e+00
3.94924544e-02, 4.59207207e-01, 2.62771279e-01, -1.49938858e+02, 5.69110632e+00, 0.00000000e+00
-3.70020606e-02, 2.65373606e-02, 2.61570781e-01, -1.78378418e+02, 3.03185678e+00, 0.00000000e+00
8.75953585e-02, 1.99813679e-01, 3.64701986e-01, -1.17255066e+02, 6.01291800e+00, 0.00000000e+00
1.15898680e-02, 1.28594816e-01, 3.77474636e-01, -1.83182419e+02, 8.11978436e+00, 0.00000000e+00
8.07335451e-02, 2.20290035e-01, 3.11981291e-01, 1.14166708e+01, 6.06830025e+00, 0.00000000e+00
-6.05699085e-02, 1.98079199e-02, 2.64113247e-01, 1.04222931e+02, 2.16952085e+00, 0.00000000e+00
-1.51407316e-01, 2.02881530e-01, 2.05008775e-01, -1.59128281e+02, 1.56820214e+00, 0.00000000e+00
7.76376650e-02, 1.83719262e-01, 2.80774951e-01, 1.48840179e+02, 5.72147560e+00, 0.00000000e+00
3.66546139e-02, 3.92019659e-01, 3.00323218e-01, -1.08769043e+02, 6.57210588e+00, 0.00000000e+00
7.41610155e-02, 1.64131045e-01, 2.70815670e-01, 1.73237686e+02, 4.68396139e+00, 0.00000000e+00
5.85691221e-02, 3.18816513e-01, 2.97747076e-01, -7.90169067e+01, 6.12895823e+00, 0.00000000e+00
8.13865289e-02, 1.52327955e-01, 2.74761349e-01, -7.01551361e+01, 4.65066004e+00, 0.00000000e+00
9.58053991e-02, 1.51661009e-01, 2.92535514e-01, -3.79874115e+02, 5.48006201e+00, 0.00000000e+00
-9.52778906e-02, 7.24410042e-02, 3.09535980e-01, -1.02010254e+03, 2.38431859e+00, 0.00000000e+00
-1.09987415e-01, 1.93647817e-01, 1.84754014e-01, 4.61433044e+02, 4.07761765e+00, 0.00000000e+00
8.58748406e-02, 1.75902441e-01, 3.41123760e-01, -1.92784317e+02, 6.85416365e+00, 0.00000000e+00
2.73503140e-02, 3.92850220e-01, 3.07362407e-01, -8.15205460e+01, 5.15985966e+00, 0.00000000e+00
-1.29261583e-01, 7.00355992e-02, 2.77903587e-01, -2.08501938e+02, 1.19598854e+00, 0.00000000e+00
2.47025993e-02, 4.22170341e-01, 3.13389748e-01, -5.80096741e+01, 3.89337850e+00, 0.00000000e+00
2.57922038e-02, 4.21910077e-01, 3.12892526e-01, -6.04991837e+01, 3.19900084e+00, 0.00000000e+00
1.04812849e-02, 4.82752740e-01, 3.16158146e-01, -9.71150284e+01, 2.19052386e+00, 0.00000000e+00
1.10959195e-01, 3.10795575e-01, 2.05182657e-01, -9.04353638e+01, 6.85098124e+00, 0.00000000e+00
1.33707505e-02, 4.56610262e-01, 2.55645514e-01, 2.14614670e+02, 2.20389891e+00, 0.00000000e+00
1.08056888e-01, 2.87423611e-01, 2.23722830e-01, -6.83068466e+01, 8.44699097e+00, 0.00000000e+00
1.07657917e-01, 2.85674572e-01, 2.26193354e-01, -6.97830658e+01, 8.41453075e+00, 0.00000000e+00
1.30875409e-01, 2.28734285e-01, 2.55322754e-01, -2.12268005e+02, 1.86523461e+00, 0.00000000e+00
-1.05273478e-01, 7.66792670e-02, 2.95701504e-01, -9.65238281e+02, 1.71266997e+00, 0.00000000e+00
1.16247825e-01, 2.69168645e-01, 2.36339614e-01, -2.98263519e+02, 2.58789849e+00, 0.00000000e+00
-1.05610713e-01, 7.57661909e-02, 3.07444185e-01, -1.09314661e+03, 2.11877465e+00, 0.00000000e+00
-2.06430368e-02, 3.57402638e-02, 2.70053476e-01, -5.02374969e+02, 1.05069323e+01, 0.00000000e+00
-5.64798750e-02, 2.80988272e-02, 2.58106083e-01, 3.32855225e+02, 1.01356399e+00, 0.00000000e+00
9.10828263e-02, 2.04529107e-01, 2.99699694e-01, 7.39935837e+01, 6.58711338e+00, 0.00000000e+00
-3.54335085e-02, 4.39287163e-02, 3.33533943e-01, -3.18179779e+02, 8.53209782e+00, 0.00000000e+00
-2.69613117e-02, 5.55992760e-02, 3.09308767e-01, -3.06771759e+02, 1.23958969e+01, 0.00000000e+00
-1.50768049e-02, 6.86511174e-02, 2.96066135e-01, 9.43775635e+01, 1.45765657e+01, 0.00000000e+00
-4.62622894e-03, 8.14362392e-02, 2.98892379e-01, 1.17952614e+02, 8.86839199e+00, 0.00000000e+00
2.04007719e-02, 4.49019969e-01, 3.24250400e-01, -1.69514370e+01, 6.41726828e+00, 0.00000000e+00
-5.98987602e-02, 6.38983697e-02, 3.71376902e-01, -1.72611450e+02, 7.52317810e+00, 0.00000000e+00
2.43175272e-02, 4.17852730e-01, 3.11784863e-01, -5.99521255e+01, 3.27136493e+00, 0.00000000e+00
1.67862754e-02, 3.93880308e-01, 3.09388250e-01, -7.34758301e+01, 3.47730064e+00, 0.00000000e+00
-6.32989556e-02, 7.52148107e-02, 3.97475421e-01, -1.20916893e+02, 5.28522730e+00, 0.00000000e+00
1.08361602e-01, 3.23743671e-01, 1.97411820e-01, -9.32449875e+01, 6.86413383e+00, 0.00000000e+00
1.05726406e-01, 2.78753996e-01, 1.83952779e-01, 2.17757202e+02, 3.96271133e+00, 0.00000000e+00
-5.48267886e-02, 8.68854001e-02, 3.73250246e-01, -1.12583061e+02, 6.57436562e+00, 0.00000000e+00
1.10368818e-01, 2.84730643e-01, 1.81765929e-01, 1.94578979e+02, 6.88234615e+00, 0.00000000e+00
-2.87847016e-02, 9.80685577e-02, 3.36707324e-01, -2.04806091e+02, 8.79738998e+00, 0.00000000e+00
5.24582108e-03, 4.72252280e-01, 2.66386896e-01, 7.66113901e+00, 1.66345537e+00, 0.00000000e+00
2.10234392e-02, 4.34848487e-01, 2.48957351e-01, 1.71863647e+02, 8.43475056e+00, 0.00000000e+00
-1.85650382e-02, 9.07304510e-02, 3.12322617e-01, -2.24354126e+02, 9.46846008e+00, 0.00000000e+00
-9.74618793e-02, 1.54359788e-01, 1.89521596e-01, 3.42232819e+02, 1.02305050e+01, 0.00000000e+00
1.34063382e-02, 4.22186226e-01, 2.48396680e-01, 1.89952087e+02, 8.51663113e+00, 0.00000000e+00
7.90274814e-02, 1.57975271e-01, 3.36157650e-01, -2.51920731e+02, 7.47988939e+00, 0.00000000e+00
4.05321009e-02, 1.82134360e-01, 3.74726385e-01, -7.09598465e+01, 6.78669024e+00, 0.00000000e+00
1.06010355e-01, 2.85449177e-01, 2.25767702e-01, -7.83691864e+01, 8.52811432e+00, 0.00000000e+00
9.09690335e-02, 2.70937681e-01, 2.40796879e-01, -3.65123291e+01, 6.26236773e+00, 0.00000000e+00
1.27797887e-01, 2.03640193e-01, 2.65479177e-01, -3.83127045e+02, 4.77543449e+00, 0.00000000e+00
3.07797715e-02, 1.12552382e-01, 3.61239821e-01, -2.47237289e+02, 7.36838722e+00, 0.00000000e+00
1.37806684e-01, 2.45599225e-01, 2.72183865e-01, -3.05784119e+02, 2.34380960e+00, 0.00000000e+00
-1.31950855e-01, 2.11882710e-01, 1.91011384e-01, 3.14429657e+02, 1.22134960e+00, 0.00000000e+00
6.87612295e-02, 1.41477540e-01, 3.15834492e-01, -1.01414421e+02, 8.15777779e+00, 0.00000000e+00
3.96344662e-02, 1.07886270e-01, 3.33847523e-01, -1.85237595e+02, 6.58286047e+00, 0.00000000e+00
9.73173603e-02, 1.43005937e-01, 2.27018103e-01, -3.63081726e+02, 2.84639049e+00, 0.00000000e+00
1.04201764e-01, 1.51369527e-01, 2.41250440e-01, -5.73510864e+02, 5.65183067e+00, 0.00000000e+00
-8.46591666e-02, 2.91506648e-02, 2.59800583e-01, 5.27966675e+02, 7.72191346e-01, 0.00000000e+00
-1.09960258e-01, 3.37250531e-02, 2.61638194e-01, 5.35221863e+02, 9.42672789e-01, 0.00000000e+00
1.07372655e-02, 1.60253763e-01, 3.87344539e-01, -9.28426285e+01, 8.31973171e+00, 0.00000000e+00
1.97610985e-02, 1.77397341e-01, 4.03161496e-01, -4.23177032e+01, 7.54419947e+00, 0.00000000e+00
-4.93722931e-02, 5.32229096e-02, 3.46964151e-01, -2.71453278e+02, 9.30631924e+00, 0.00000000e+00
6.13970347e-02, 3.15948159e-01, 3.14287335e-01, -3.58773766e+01, 5.09032011e+00, 0.00000000e+00
-1.51359394e-01, 2.18008086e-01, 2.02678367e-01, -2.77533951e+01, 1.72771871e+00, 0.00000000e+00
-1.25716895e-01, 7.64942616e-02, 2.87219882e-01, -5.26971558e+02, 1.14059234e+00, 0.00000000e+00
1.19463317e-02, 4.68817472e-01, 3.23523700e-01, -2.51216488e+01, 3.13895679e+00, 0.00000000e+00
-4.26354744e-02, 9.65998843e-02, 3.59979630e-01, -1.21554695e+02, 7.64284706e+00, 0.00000000e+00
3.08155101e-02, 4.43597883e-01, 2.50643015e-01, 2.41151867e+01, 6.12255526e+00, 0.00000000e+00
-6.65728524e-02, 6.09646030e-02, 3.04877222e-01, -6.51628601e+02, 4.57290173e+00, 0.00000000e+00
1.05931096e-01, 2.78836995e-01, 1.84438169e-01, 2.68950714e+02, 4.96352720e+00, 0.00000000e+00
3.09524382e-03, 4.61710393e-01, 2.57257164e-01, 1.86534119e+02, 2.19498682e+00, 0.00000000e+00
-3.58241610e-04, 4.78094369e-01, 2.77490258e-01, -1.00520515e+02, 1.62029994e+00, 0.00000000e+00
9.90681909e-03, 4.56148565e-01, 2.56403804e-01, 2.26834274e+02, 2.34508300e+00, 0.00000000e+00
-1.13043308e-01, 1.52576461e-01, 1.98208123e-01, 1.92448898e+02, 7.49610281e+00, 0.00000000e+00
9.43633318e-02, 3.13691944e-01, 1.78567126e-01, 7.20498419e+00, 5.34894562e+00, 0.00000000e+00
1.10015785e-02, 4.34613496e-01, 2.48293146e-01, 2.11322433e+02, 4.51381397e+00, 0.00000000e+00
6.62068576e-02, 1.63175717e-01, 3.34785849e-01, -2.06570633e+02, 7.82929850e+00, 0.00000000e+00
5.27877286e-02, 1.72813088e-01, 3.49222273e-01, -1.43640778e+02, 7.56241274e+00, 0.00000000e+00
-1.34650931e-01, 1.65599614e-01, 2.09038034e-01, -1.97783997e+02, 2.83200145e+00, 0.00000000e+00
8.35562497e-02, 2.87408322e-01, 1.79655731e-01, 1.31782425e+02, 5.48754549e+00, 0.00000000e+00
3.03926244e-02, 1.86391070e-01, 4.02414232e-01, -3.60113106e+01, 6.31050491e+00, 0.00000000e+00
1.53332110e-02, 4.21909124e-01, 2.48241886e-01, 2.15507446e+02, 1.18919420e+01, 0.00000000e+00
7.89086595e-02, 2.65211374e-01, 1.83116615e-01, 1.95363113e+02, 5.73861933e+00, 0.00000000e+00
8.35380610e-03, 1.35355487e-01, 3.74180794e-01, -1.69476318e+02, 8.78592873e+00, 0.00000000e+00
1.99032370e-02, 4.29704249e-01, 2.47790277e-01, 1.73736206e+02, 1.24175463e+01, 0.00000000e+00
7.92987365e-03, 1.39122531e-01, 3.78568113e-01, -1.70563736e+02, 8.50645447e+00, 0.00000000e+00
5.84994741e-02, 1.24294445e-01, 3.06845725e-01, 5.56829338e+01, 6.54684401e+00, 0.00000000e+00
4.87982519e-02, 1.11917526e-01, 3.13398421e-01, -3.83412666e+01, 7.88065767e+00, 0.00000000e+00
1.14827789e-01, 2.65119076e-01, 2.05720901e-01, 9.30159531e+01, 1.25932622e+00, 0.00000000e+00
1.79591719e-02, 1.17752850e-01, 3.59868050e-01, -2.44950638e+02, 7.89623642e+00, 0.00000000e+00
1.18760087e-01, 2.59621650e-01, 2.20594287e-01, -1.12664795e+02, 1.54652381e+00, 0.00000000e+00
8.43955353e-02, 2.35558227e-01, 3.69508982e-01, -1.65854141e+02, 6.15485764e+00, 0.00000000e+00
1.17707662e-01, 2.61728078e-01, 2.31144533e-01, -3.12042877e+02, 2.08932662e+00, 0.00000000e+00
7.28567988e-02, 2.32890114e-01, 3.35471123e-01, -2.06033615e+02, 7.60735703e+00, 0.00000000e+00
4.70463894e-02, 4.24254626e-01, 2.86322504e-01, -2.08230759e+02, 6.87861252e+00, 0.00000000e+00
-4.25968654e-02, 5.50890677e-02, 2.92550832e-01, -4.94096497e+02, 1.33434324e+01, 0.00000000e+00
7.33240098e-02, 1.89862236e-01, 2.83486515e-01, 7.60371399e+01, 5.95953703e+00, 0.00000000e+00
5.42696156e-02, 3.24263841e-01, 3.15299690e-01, -7.10460052e+01, 4.01111794e+00, 0.00000000e+00
8.17771032e-02, 1.96802914e-01, 3.56842160e-01, -1.38242432e+02, 6.27260065e+00, 0.00000000e+00
6.75173402e-02, 3.10727388e-01, 2.54948944e-01, 8.97869644e+01, 7.25391340e+00, 0.00000000e+00
6.42010644e-02, 3.02699685e-01, 2.63759583e-01, -7.06514502e+00, 7.72661400e+00, 0.00000000e+00
9.31024030e-02, 1.49735108e-01, 3.00328434e-01, -3.71191803e+02, 6.38886023e+00, 0.00000000e+00
8.33323449e-02, 1.77366540e-01, 3.41447145e-01, -2.07105392e+02, 6.86120892e+00, 0.00000000e+00
9.00016800e-02, 1.61654055e-01, 3.25767279e-01, -2.40756882e+02, 7.03572273e+00, 0.00000000e+00
5.84874861e-02, 3.26989859e-01, 2.70536035e-01, 2.43877678e+01, 6.18118620e+00, 0.00000000e+00
-1.04173683e-01, 1.93371445e-01, 1.84205800e-01, 4.89980164e+02, 3.23965645e+00, 0.00000000e+00
-9.15606394e-02, 7.11635947e-02, 3.08342487e-01, -1.05960693e+03, 2.72436810e+00, 0.00000000e+00
-1.05509549e-01, 5.65111153e-02, 2.65403122e-01, 1.94638229e+02, 1.32373822e+00, 0.00000000e+00
-1.06283374e-01, 6.63465261e-02, 2.73066700e-01, -1.39091110e+02, 1.53714144e+00, 0.00000000e+00
1.34274398e-03, 4.70024586e-01, 2.67524630e-01, 3.00970192e+01, 1.91886294e+00, 0.00000000e+00
-1.53734446e-01, 1.88904271e-01, 2.20797151e-01, -6.19388184e+02, 1.60802805e+00, 0.00000000e+00
9.67584252e-02, 2.74933964e-01, 1.82546720e-01, 2.20587158e+02, 7.24140787e+00, 0.00000000e+00
1.20347820e-01, 1.81695759e-01, 2.56451845e-01, -7.04587952e+02, 5.81428289e+00, 0.00000000e+00
1.21691655e-02, 3.99553597e-01, 2.48875186e-01, 1.91864456e+02, 6.77434254e+00, 0.00000000e+00
1.07595913e-01, 2.91808277e-01, 2.19228372e-01, -6.53301239e+01, 7.97248459e+00, 0.00000000e+00
2.28685681e-02, 4.33479756e-01, 2.48565495e-01, 1.18000244e+02, 9.07084751e+00, 0.00000000e+00
1.10463373e-01, 2.75167376e-01, 1.91793337e-01, 6.94589691e+01, 1.10077918e+00, 0.00000000e+00
8.51172805e-02, 2.12385371e-01, 3.69773179e-01, -1.14342079e+02, 5.35495043e+00, 0.00000000e+00
1.03474520e-02, 1.29240677e-01, 3.72968495e-01, -2.22381622e+02, 8.31166267e+00, 0.00000000e+00
-1.06776528e-01, 4.52705212e-02, 2.61465132e-01, 4.87316254e+02, 8.36690068e-01, 0.00000000e+00
-1.03067882e-01, 7.60708153e-02, 2.99357623e-01, -1.14564807e+03, 1.96558833e+00, 0.00000000e+00
7.49516115e-02, 2.09088624e-01, 2.99892664e-01, 3.36594658e+01, 7.01519966e+00, 0.00000000e+00
9.05962363e-02, 2.09124878e-01, 3.03162962e-01, 8.16595993e+01, 6.84380770e+00, 0.00000000e+00
4.41871621e-02, 3.90785813e-01, 2.90325582e-01, -1.65662918e+02, 7.52677870e+00, 0.00000000e+00
6.84027597e-02, 2.18516961e-01, 3.11799616e-01, -7.21402664e+01, 7.21231413e+00, 0.00000000e+00
-9.15381461e-02, 7.30358213e-02, 3.01515073e-01, -1.18171704e+03, 2.22585511e+00, 0.00000000e+00
6.41416311e-02, 1.68181613e-01, 2.68847764e-01, 1.89987305e+02, 4.54544449e+00, 0.00000000e+00
6.59621507e-02, 1.51445821e-01, 2.65973508e-01, 7.33416367e+01, 6.30404329e+00, 0.00000000e+00
-1.60502598e-01, 2.10133567e-01, 2.18220979e-01, -6.76480347e+02, 2.25321913e+00, 0.00000000e+00
7.73412734e-02, 1.44889936e-01, 2.77392328e-01, -1.97168900e+02, 5.79833078e+00, 0.00000000e+00
2.17406210e-02, 4.22525078e-01, 3.13146114e-01, -5.39533806e+01, 5.65973234e+00, 0.00000000e+00
-6.81321695e-02, 6.31125718e-02, 3.00820351e-01, -8.34247742e+02, 3.70737076e+00, 0.00000000e+00
2.26761624e-02, 4.12628174e-01, 3.11262548e-01, -6.17506294e+01, 4.04532480e+00, 0.00000000e+00
-9.02890712e-02, 1.49820328e-01, 1.89490676e-01, 3.19531647e+02, 9.47285843e+00, 0.00000000e+00
1.03639759e-01, 2.80016571e-01, 1.82125285e-01, 2.53562592e+02, 4.25104237e+00, 0.00000000e+00
8.66632629e-03, 4.61032689e-01, 2.58926064e-01, 2.33606644e+02, 2.03654337e+00, 0.00000000e+00
8.66857246e-02, 2.58100986e-01, 1.87012762e-01, 1.77191040e+02, 6.94799757e+00, 0.00000000e+00
-1.23903207e-01, 2.15698600e-01, 1.89606979e-01, 3.57491669e+02, 2.32980061e+00, 0.00000000e+00
1.03644088e-01, 2.85879910e-01, 2.23815426e-01, -8.00231934e+01, 8.34039879e+00, 0.00000000e+00
-3.90242562e-02, 5.43547049e-02, 3.25462043e-01, -3.69159515e+02, 1.02951517e+01, 0.00000000e+00
-2.83221174e-02, 6.73520565e-02, 3.05764049e-01, -2.03469345e+02, 1.27612228e+01, 0.00000000e+00
-8.78016502e-02, 2.43456334e-01, 3.17331523e-01, -2.04051208e+02, 9.25796127e+00, 0.00000000e+00
-8.82730782e-02, 2.47863740e-01, 3.19246978e-01, -1.88684479e+02, 9.57406235e+00, 0.00000000e+00
-6.81909472e-02, 2.37525523e-01, 3.12529236e-01, -1.42889572e+02, 9.40426826e+00, 0.00000000e+00
2.64264401e-02, 3.82001936e-01, 3.05079103e-01, -8.89635468e+01, 4.26618719e+00, 0.00000000e+00
-1.65242739e-02, 8.03307742e-02, 3.00282747e-01, -1.02332893e+02, 9.88114262e+00, 0.00000000e+00
-1.01083241e-01, 1.81129456e-01, 2.77226299e-01, -3.18121246e+02, 5.48053503e+00, 0.00000000e+00
-1.05284505e-01, 1.88472033e-01, 2.76524305e-01, -2.87142761e+02, 5.59170818e+00, 0.00000000e+00
-8.45994726e-02, 1.84278160e-01, 2.77420521e-01, -2.30215912e+02, 5.40751648e+00, 0.00000000e+00
-5.91525137e-02, 7.58106485e-02, 3.71907562e-01, -1.52472610e+02, 6.08147192e+00, 0.00000000e+00
-3.62400338e-02, 9.72993746e-02, 3.46690625e-01, -1.78167358e+02, 8.34038162e+00, 0.00000000e+00
8.42017084e-02, 1.72239795e-01, 3.36243570e-01, -2.16572647e+02, 7.16873789e+00, 0.00000000e+00
-2.92807370e-02, 8.96794796e-02, 3.20168346e-01, -2.28805740e+02, 8.32533646e+00, 0.00000000e+00
1.36135872e-02, 4.45888102e-01, 3.25443685e-01, -8.83138123e+01, 6.03590822e+00, 0.00000000e+00
-9.52910483e-02, 1.74060822e-01, 2.77724534e-01, -3.13834106e+02, 4.74896765e+00, 0.00000000e+00
6.70160428e-02, 1.51747957e-01, 3.22474241e-01, -1.83309891e+02, 8.35276318e+00, 0.00000000e+00
1.37624994e-01, 2.44767994e-01, 2.73529917e-01, -3.96509430e+02, 2.77696562e+00, 0.00000000e+00
1.01707049e-01, 2.78170198e-01, 1.82881370e-01, 2.23107269e+02, 5.87865496e+00, 0.00000000e+00
8.01088288e-03, 4.34077084e-01, 2.50167876e-01, 2.62468140e+02, 2.19371819e+00, 0.00000000e+00
2.76226774e-02, 1.10617183e-01, 3.44835192e-01, -2.74601349e+02, 7.84454012e+00, 0.00000000e+00
9.80216190e-02, 2.74649382e-01, 1.84323147e-01, 2.04279266e+02, 7.32638073e+00, 0.00000000e+00
3.58107500e-02, 1.09874025e-01, 3.19979042e-01, -1.52869568e+02, 8.34301281e+00, 0.00000000e+00
5.55483773e-02, 1.33825690e-01, 3.07219446e-01, 1.09951073e+02, 7.83256912e+00, 0.00000000e+00
-6.89373992e-04, 4.55892831e-01, 2.63748229e-01, 8.76148529e+01, 2.23234725e+00, 0.00000000e+00
1.14117367e-02, 4.22297388e-01, 2.48497605e-01, 1.90651352e+02, 7.20093441e+00, 0.00000000e+00
-5.11480612e-04, 4.67820108e-01, 2.71130830e-01, -1.15300026e+01, 2.14770436e+00, 0.00000000e+00
1.07817777e-01, 1.69828683e-01, 2.29788467e-01, -2.16435913e+02, 1.94451571e+00, 0.00000000e+00
1.05567463e-01, 1.63485438e-01, 2.27107957e-01, -1.91253494e+02, 3.11181712e+00, 0.00000000e+00
1.78878326e-02, 4.21847343e-01, 2.48072997e-01, 2.06411270e+02, 9.39805222e+00, 0.00000000e+00
2.17477847e-02, 4.20869112e-01, 2.48403415e-01, 1.36628906e+02, 8.27895069e+00, 0.00000000e+00
1.76825654e-02, 1.69114649e-01, 3.82653266e-01, -5.84066925e+01, 8.12392712e+00, 0.00000000e+00
1.08122133e-01, 3.05982858e-01, 2.05752924e-01, -9.41331024e+01, 5.64008617e+00, 0.00000000e+00
8.39941129e-02, 2.24797860e-01, 3.71377826e-01, -1.38662888e+02, 5.46438837e+00, 0.00000000e+00
-1.45510837e-01, 2.28721797e-01, 2.00436920e-01, 5.04212227e+01, 1.39625871e+00, 0.00000000e+00
-1.09022230e-01, 7.38140047e-02, 2.83705682e-01, -5.30037598e+02, 1.57552660e+00, 0.00000000e+00
3.49977203e-02, 3.71944219e-01, 2.98010468e-01, -1.06767372e+02, 6.18505239e+00, 0.00000000e+00
-9.20648128e-02, 7.25077763e-02, 3.05333495e-01, -1.12373987e+03, 2.41261339e+00, 0.00000000e+00
9.11025852e-02, 1.53178483e-01, 3.11779350e-01, -2.63294220e+02, 6.84531450e+00, 0.00000000e+00
-5.18864095e-02, 6.48533851e-02, 3.45357239e-01, -2.91872498e+02, 8.33122444e+00, 0.00000000e+00
-9.73462611e-02, 1.90839604e-01, 1.83901355e-01, 4.66237610e+02, 1.71724164e+00, 0.00000000e+00
-4.83446568e-02, 8.76580179e-02, 3.52199942e-01, -1.66499298e+02, 7.80737686e+00, 0.00000000e+00
-1.60446241e-01, 2.27915913e-01, 2.15481371e-01, -4.50148529e+02, 2.04338503e+00, 0.00000000e+00
9.64471772e-02, 3.11226040e-01, 1.93340451e-01, -1.27961906e+02, 5.24643135e+00, 0.00000000e+00
9.36821103e-02, 3.14325720e-01, 1.85222313e-01, -1.69320145e+02, 6.27304077e+00, 0.00000000e+00
-1.19486831e-01, 1.47093713e-01, 2.10342422e-01, -7.84301453e+01, 5.88910341e+00, 0.00000000e+00
5.25455400e-02, 1.59333467e-01, 3.29498142e-01, -1.58588470e+02, 9.03975201e+00, 0.00000000e+00
-1.40804291e-01, 1.66306064e-01, 2.22957656e-01, -4.76530518e+02, 2.85510802e+00, 0.00000000e+00
3.90475243e-02, 1.69300601e-01, 3.50496054e-01, -1.09236298e+02, 8.48089504e+00, 0.00000000e+00
-7.92238712e-02, 4.09058109e-02, 2.59010881e-01, 5.63808167e+02, 7.26254463e-01, 0.00000000e+00
2.79491935e-02, 1.76654175e-01, 3.78305346e-01, -5.74430504e+01, 7.71605825e+00, 0.00000000e+00
7.12472899e-03, 4.34032053e-01, 2.49853998e-01, 2.66125488e+02, 2.70405054e+00, 0.00000000e+00
-8.68111327e-02, 2.51321048e-01, 3.20354581e-01, -1.74573486e+02, 9.11638927e+00, 0.00000000e+00
1.26312077e-01, 2.08994463e-01, 2.58647710e-01, -3.88312378e+02, 3.32978535e+00, 0.00000000e+00
7.88311847e-03, 4.28822696e-01, 2.48460650e-01, 2.04725510e+02, 5.39550829e+00, 0.00000000e+00
8.13858509e-02, 1.78896606e-01, 3.41824472e-01, -2.09352844e+02, 6.75899363e+00, 0.00000000e+00
1.12354107e-01, 1.73684612e-01, 2.44683728e-01, -4.15124786e+02, 4.08732748e+00, 0.00000000e+00
1.22794114e-01, 2.02061340e-01, 2.53978908e-01, -1.81735031e+02, 2.74366570e+00, 0.00000000e+00
-9.29538393e-04, 4.39790457e-01, 2.53781378e-01, 2.15971069e+02, 3.06652904e+00, 0.00000000e+00
1.04948796e-01, 2.79110640e-01, 1.83259130e-01, 2.40395828e+02, 4.82819033e+00, 0.00000000e+00
4.50532250e-02, 1.18285075e-01, 3.05938721e-01, 7.08927155e+01, 6.66022253e+00, 0.00000000e+00
7.70709664e-02, 1.92352906e-01, 3.49244952e-01, -1.60382355e+02, 5.52635050e+00, 0.00000000e+00
1.00764886e-01, 2.74332017e-01, 1.85492471e-01, 2.09433670e+02, 6.85181570e+00, 0.00000000e+00
1.07441314e-01, 1.63694352e-01, 2.39116535e-01, -8.07327942e+02, 6.73772383e+00, 0.00000000e+00
1.55959809e-02, 1.18981354e-01, 3.51296842e-01, -2.49610840e+02, 8.11613464e+00, 0.00000000e+00
1.03340581e-01, 1.53663665e-01, 2.38314390e-01, -6.73900085e+02, 4.12039948e+00, 0.00000000e+00
9.07158926e-02, 2.49685898e-01, 2.44875550e-01, -2.14414658e+02, 3.10337830e+00, 0.00000000e+00
9.81888026e-02, 2.71389753e-01, 1.86867565e-01, 1.88431625e+02, 4.50116873e+00, 0.00000000e+00
7.67228603e-02, 2.49726593e-01, 2.50189215e-01, -3.36381798e+01, 5.47269535e+00, 0.00000000e+00
9.86464880e-03, 1.52710259e-01, 3.73102307e-01, -1.15054008e+02, 8.63036346e+00, 0.00000000e+00
3.23035195e-02, 4.19567406e-01, 2.52368569e-01, -1.74809265e+01, 7.37682295e+00, 0.00000000e+00
-8.54430124e-02, 2.38530234e-01, 3.14795673e-01, -2.02814316e+02, 8.57027626e+00, 0.00000000e+00
4.55849990e-02, 4.30012316e-01, 2.66276687e-01, -3.02899017e+02, 7.20094872e+00, 0.00000000e+00
-1.06154978e-01, 2.50070572e-01, 3.18592370e-01, -2.29471237e+02, 7.68736267e+00, 0.00000000e+00
6.83725849e-02, 2.29598001e-01, 3.41226339e-01, -2.06654358e+02, 7.99877548e+00, 0.00000000e+00
4.79377732e-02, 4.28050995e-01, 2.75877506e-01, -2.58601990e+02, 7.05215263e+00, 0.00000000e+00
